COLUMN_NAME;DATA_TYPE_ID;PK;NULLABLE;PARTITION_KEY;VISIBLE;COLUMN_TEXT_EN;COLUMN_DESCRIPTION_EN
PD_Without_MOC;AMOUNT_8_7;n;n;n;y;PD without MOC;"Probability of default excluding MOC
Banks have to consider the MoC (margin of conservatism) in the estimation of the risk parameters. The MoC aims at addressing deficiencies and any other uncertainty related to the estimation of the risk parameters and has to be added to the risk parameter in the regulatory/ internal risk calculation.
For the IFRS9 LLP calculation the MoC doesn’t need to be considered, as the IFRS9 rules require risk parameters without margin of conservatism.
Ref. EBA/RTS/2016/03"
PD_Without_MOC_RCI;NUMBER_8_7;n;n;n;y;PD without MOC RCI;
Equity_capital_LI;NUMBER_15_2;n;n;n;y;Equity capital individual;
Partnerart;PARTNERART_A01752;n;n;n;y;Partner type;The [Partner type] serves to distinguish among individual partners and [Partners] that comprise certain groupings and operate as such, for example joint partners or civil partnerships under the German Civil Code. Explanation Joint partners can be heirs, for example, or married couples with joint accounts (with mutual power of attorney). Civil partnerships under the German Civil Code are ad hoc companies that do not comprise legal or quasi-legal entities, and can be made up of natural persons and legal entities (e.g. construction project consortia made up of large companies). The role of the [Partner] in relation to the other [Partners] is entered in the [Relationship type] attribute of the [PartToPart] object. For example, it may designate the function of the [Partner] as a shareholder of another [Partner].
SL_Managerial_category;SL_MANAGERIAL_CATEGORY_CEM;n;n;n;y;Key Managerial category;Group of files / customers addressed with specific treatments according to performance / status. Belonging to a specific Managerial Category only depends on managerial factors, and should not depend on risk factors such as Probability of Default.
Total_debt_LI;NUMBER_15_2;n;n;n;y;Total debt individual;
Betrag_Verschuldung_RCI;NUMBER_15_2;n;n;n;y;Amount of debt RCI;
Amount_collateral_recoveries;NUMBER_15_2;n;n;n;y;Amount collateral recoveries partner;
Cash_and_Cash_Equivalents_LI;NUMBER_15_2;n;n;n;y;Cash and Cash Equivalents individual;
Current_assets_LI;NUMBER_15_2;n;n;n;y;Current assets individual;
Dat_Beg_Partnerbeziehung;DATE;n;n;n;y;Date Beginning of relationship with partner;Indicates the date the client's business relationship with the [partner] began.
Long_term_debts_LI;NUMBER_15_2;n;n;n;y;Long term debts individual;
Net_income_LI;NUMBER_15_2;n;n;n;y;Net income individual;
Operating_performance_LI;NUMBER_15_2;n;n;n;y;Operating performance individual;
Receivables_LI;NUMBER_15_2;n;n;n;y;Receivables individual;
Short_term_debts_LI;NUMBER_15_2;n;n;n;y;Short term debts individual;
SL_Legal_form_local;SL_LEGAL_FORM_LOCAL;n;n;n;y;Key Local Legal form;This field contains local legal forms defined by national authorities. E.g. for Italy the one from Hermione (former classification TYP)
SL_Type_Of_Entity;SL_TYPE_OF_ENTITY;n;n;n;y;Key Type of Entity;"This field contains macro-partner type information required for Anacredit. 
Comment: In the ECB manual regarding counterparty reference data not for all kinds of partners certain information (e.g. name, location) needs to be sent. For this purpose a filter needs to be applied and is based on this field."
Total_EBITDA_LI;NUMBER_15_2;n;n;n;y;Total EBITDA Individual;
Stichtag;STICHTAG;y;n;n;y;Reporting date;Reporting date for which the CE-run is performed.
Mandant;MANDANT_A01716;y;n;n;y;Client;Client for which the CE-run is performed.
Geschaeft_ID;VARCHAR2_48_I;y;n;n;y;Transaction ID;Client specific unique identifier of a transaction.
Geschaeftskategorie;CHAR_1;y;n;n;y;Transaction category;"(Partial) key field used to differentiate between transactions (delivered via CDB.Transaction), free credit lines (delivered via CDB.Line_of_credit) and transactions created during CE processing.
Necessary to uniquely identify a transaction (Primary keys: Transaction ID, Sub-transaction ID, Transaction category)."
SL_Ansatz;SL_ANSATZ;y;n;n;y;Key Approach;The key indicates what type of portfolio run is performed.
SL_Melderecht;SL_MELDERECHT;y;n;n;y;Key Reporting regulation;Reporting regulation for which the CE-run is performed e.g. EUB3 (Basel III)
Stichtag_Mandant_Lauf_Recht;STICHTAG_MANDANT_LAUF_RECHT;y;n;y;y;Partitioning field;Partition field of CE common part
Bemessungsgrundlage;NUMBER_15_2;n;n;n;y;Basis for assessment;"Basis for assessment of a transaction:
- before EAD collateral
- before weighting factor product"
Ctpty_drawn;NUMBER_15_2;n;n;n;y;Counterparty drawn amount;Counterparty level sum of drawn amount - Used for EAD Models
Ctpty_ratio_drawn_to_relevant;NUMBER_8_7;n;n;n;y;Counterparty to relevant drawn amount ratio;Relevant drawn amount ratio on counterparty level - used for EAD Models
KZ_Class_risk_1;FLAG;n;y;n;y;Flag Class risk 1;Flag indicating whether the transaction belongs to the Class risk 1 category (used for GW EAD models)
KZ_GW_EAD_proc_stream;FLAG;n;y;n;y;Flag GW EAD processing stream;This flag indicates whether a transaction or line of credit should be processed under the processing stream of GW EAD models ('J') or of local EAD models ('N')
KZ_MUTU;FLAG;n;n;n;y;Flag MUTU;MUTU (unpaid installments with exposure over 200 Euro) discriminatory event on the customer or its co-owners
KZ_PIGN;FLAG;n;n;n;y;Flag PIGN;PIGN (foreclosure perimeter) discriminatory event on the customer or its co-owners
KZ_Revolving_LoC_exists;FLAG;n;y;n;y;Flag Revolving LoC exists;Flag indicating that on the relevant level (partner, EAD family, etc.) at least on line of credit with [Flag: Revolving line of credit] = 'J' exists.
KZ_S060;FLAG;n;n;n;y;Flag S060;
KZ_SAL_Margin;FLAG;n;n;n;y;Flag SAL Margin;"Flag set to partner level based on a transaction with properties ""until further notice based on degree of completion"""
Partner_ID;VARCHAR2_24;n;n;n;y;Partner ID;Client specific unique identifier of a partner.
Ratio_dr_adv_to_dr_adv_dr_cc;NUMBER_8_7;n;n;n;y;Ratio of drawn (advances) to drawn (advances and cc);"[Advances products - sum of drawn amounts] / ( [Advances products - sum of drawn amounts] + [Sum of drawn amounts])
"""
Ratio_dr_adv_to_dr_adv_loc_cc;NUMBER_8_7;n;n;n;y;Ratio of drawn (advances) to (drawn advances and line of credit cc);"[Advances products - sum of drawn amounts]
 / ( [Advances products - sum of drawn amounts] + [Sum of line of credit amount])"
Ratio_LoC_CL1_to_EAD_family;NUMBER_8_7;n;y;n;y;Ratio of LoC amount – CL1 to EAD family;"Ratio of ""Line of credit amount on EAD family level, considering class risk 1 lines of credit only"" to the ""Line of credit amount on EAD family level"". This corresponds to ""SHARE_G_CL1"" of the GW EAD models"
Ratio_LoC_EAD_fam_to_overall;NUMBER_8_7;n;y;n;y;Ratio of LoC amount – EAD family to overall;"Ratio of ""Line of credit amount on EAD family level"" to the ""Line of credit amount on partner level"". This corresponds to ""SHARE__k_G"" of the GW EAD models."
Relevant_drawn_amount;NUMBER_15_2;n;n;n;y;Relevant drawn amount;Relevant drawn amount - the drawn amount per counterparty based on the relevance of its products in question
SL_EAD_Family;CHAR_5;n;n;n;y;Key EAD Family;Each transaction can be allocated to an EAD family. This EAD family can then serve to allocate according EAD parameters (see UC08)
Sum_drawn;NUMBER_15_2;n;n;n;y;Sum of drawn amounts;Sum of drawn amounts
Sum_drawn_advances;NUMBER_15_2;n;n;n;y;Advances products - sum of drawn amounts;Represents the sum of drawn amounts per counterparty on advances products
Sum_line_of_credit;NUMBER_15_2;n;n;n;y;Sum of line of credit amount;Sum of line of credit amount
Sum_overdraft;NUMBER_15_2;n;n;n;y;Sum of overdraft amount;Aggregation attribute on partner level (Use Case 06A)
Sum_undrawn_line_of_credit;NUMBER_15_2;n;n;n;y;Sum of amount undrawn line of credit;Sum of amount undrawn line of credit
Total_Exp_underwritten_amount;NUMBER_8_7;n;n;n;y;Total Exposure on underwritten amount;Total Exposure on underwritten amount
Util_ratio_EAD_family_level;NUMBER_8_7;n;y;n;y;Utilization ratio EAD family level;Utilization ratio EAD family level = Sum of amount undrawn line of credit / Sum of line of credit amount on EAD family level
Utilization_ratio;NUMBER_8_7;n;n;n;y;Utilization ratio;Utilization ratio = Sum of amount undrawn line of credit / Sum of line of credit amount on a counterparty level
KZ_Credit_card_trans_exists;FLAG;n;n;n;y;Flag Credit card transaction exists;Flag set on partner level, indicating that at least one credit card transaction exists with this partner (counterpart)
SL_Predominant_credit_card_use;SL_PREDOMINANT_CREDIT_CARD_USE_CEM;n;n;n;y;Key Predominant use of Credit Card;Please refer to [CDB].[Credit card turnover].[Key Credit card utilization]
Untergeschaeft_ID;VARCHAR2_24_X;y;n;n;y;Sub-transaction ID;"(Partial) key field used to identify transactions that have been split-up during CE processing.
Necessary to uniquely identify a transaction (Primary keys: Transaction ID, Sub-transaction ID, Transaction category)."
Betrag_freie_Linie;NUMBER_15_2;n;n;n;y;Amount undrawn line of credit;The amount of a line of credit is the bank internal term for the amount of an admitted credit. For one account a partner can be admitted several lines of credit for different purposes. For example, handing out a credit card is always combined with admittance of a line of credit, as the partner can potentially overdraw his account in an unregaled way. As this is an internal administrative procedure, the partner is mostly not informed about the amount of the credit card line of credit. The undrawn line of credit is that amount of the line of credit that has not yet been utilised.
Betrag_Linie;NUMBER_15_2;n;n;n;y;Amount of line of credit;Full amount of line of credit.
Dat_Ausfall;DATE;n;n;n;y;Date default;"Gives the date of default of the partner/ transaction.
(relevant information for the calculation of ""Calendar provisions"")"
Drawing_after_default_hist;NUMBER_15_2;n;n;n;y;Drawing after Default historical;Drawing after default historical as calculated by the GW EAD model of 2019
EURIBOR_3_month_at_default;NUMBER_8_7;n;n;n;y;Euribor 3 month at default;Euribor 3 month at time of default of partner as calculated by the GW EAD model of 2019
Outstanding;NUMBER_15_2;n;n;n;y;Outstanding;Outstanding of the facility as calculated by the GW EAD model of 2019
GW_Average_EAD;NUMBER_15_2;n;n;n;y;GW Average EAD;
GW_RD3;NUMBER_15_2;n;n;n;y;GW-RD3;
GW_RD5;VARCHAR2_4;n;n;n;y;GW-RD5;
GW_RD6;NUMBER_9;n;n;n;y;GW-RD6;
GW_RD7;NUMBER_15_9;n;n;n;y;GW-RD7;
GW_RD8;NUMBER_9;n;n;n;y;GW-RD8;
KZ_Blocked_Facility;FLAG;n;n;n;y;Flag Facility Status;Set to ‘J’ if Blocked (i.e. customer is not allowed for additional drawings) and otherwise to ‘N’ (i.e. Unblocked: customer is free to draw for the line utilization)
KZ_Linie_revolvierend;FLAG;n;n;n;y;Flag Revolving line of Credit;This flag is used to identify revolving credit lines.
KZ_new_Q_CUM_calc;FLAG;n;n;n;y;Flag new Q_cum calc;Flag indicates if in the current end of the month run the factor Q_CUM has been calculated new
Linie_ID;VARCHAR2_48_I;n;n;n;y;Line of Credit ID;Client specific unique identifier of a line of credit.
Outstanding_at_default;NUMBER_15_2;n;n;n;y;Outstanding_at_default;Outstanding at default as calculated by the GW EAD model of 2019
Outstanding_before_3_month;NUMBER_15_2;n;n;n;y;Outstanding before 3 month;Outstanding before 3 month as calculated by the GW EAD model of 2019
Q_CUM;NUMBER_15_9;n;n;n;y;Q_CUM;Q Cumulative as calculated by the GW EAD model of 2019 (RD7)
SL_Industry_Sector_GPF;SL_INDUSTRY_SECTOR_GPF_CEM;n;n;n;y;Key Industry Sector GPF;Industry Sector definition as provided by the GPF tool. This information is manually inserted by users in the GPF tool.
SL_jederzeit_widerruflich;SL_JEDERZEIT_WIDERRUFLICH_CEM;n;n;n;y;Key Revocable at any time;This key is used to distinuish between revocable and irrevocable (committed) lines of credit.
Sum_drawn_U_1;NUMBER_15_2;n;n;n;y;Sum of drawn amounts U - 1;Sum of drawn amounts from previous ultimo
Sum_drawn_U_2;NUMBER_15_2;n;n;n;y;Sum of drawn amounts U - 2;Sum of drawn amounts from two ultimo before
Sum_line_of_credit_U_1;NUMBER_15_2;n;n;n;y;Sum of line of credit amount U - 1;Sum line of credit amounts from previous ultimo
Sum_line_of_credit_U_2;NUMBER_15_2;n;n;n;y;Sum of line of credit amount U - 2;Sum line of credit amounts from two ultimo before
Summe_Saldo_zu_Linie;NUMBER_15_2;n;n;n;y;Sum of transaction balance;All externally approved lines of credit of the transactions of the group are summated and calculated against the sum of the compensated balances of the transactions in the group.
GW_RD4;NUMBER_15_7;n;n;n;y;GW-RD4;
KZ_Ausfallereignis_IRB;FLAG;n;n;n;y;Flag Default event IRB;
SL_Rating_segment;SL_RATING_SEGMENT_CEM;n;n;n;y;Key Rating segment;Segment of partner rating - in ARAMIS Release 4.0 the partner classification 'RAS' was used instead.
Gewichtungsfaktor_Produkt_B4;NUMBER_8_7;n;n;n;y;Product weighting factor Basel 4;
Drawing_after_default_t;NUMBER_15_2;n;n;n;y;Drawing after Default t;Drawing after default of current ultimo as calculated by the GW EAD model of 2019
SL_Bezugsebene_aggregation;SL_BEZUGSEBENE_AGGREGATION_CEM;n;n;n;y;Key Reference Level  Aggregation;
Average_undrawn_3M;NUMBER_15_2;n;n;n;y;Average undrawn line of credit 3 month;
Betr_Ueberziehung;AMOUNT;n;n;n;y;Overdraft amount;"Gives the amount utilized beyond the approved credit limit. 
(The overdraft amount can be used as input parameter for the internal EAD model in the IRB advanced approach)."
Granted_amount_EADM_PA;NUMBER_15_2;n;n;n;y;Granted amount EADM partner;
Granted_amount_EADM_PA_U_1;NUMBER_15_2;n;n;n;y;Granted amount EADM Partner U - 1;
Granted_amount_EADM_PA_U_2;NUMBER_15_2;n;n;n;y;Granted amount EADM Partner U - 2;
Granted_amount_EADM_PA_U_3;NUMBER_15_2;n;n;n;y;Granted amount EADM Partner U - 3;
KZ_LOC_EAD_proc_stream;CHAR_1;n;n;n;y;Flag LOC EAD processing stream;
KZ_Presence_Arena_Card;CHAR_1;n;n;n;y;Flag Presence of Arena Card;
KZ_Presence_SD010;CHAR_1;n;n;n;y;Flag Presence SD010;
KZ_revocable_at_any_time;CHAR_1;n;n;n;y;Flag Revocable at any time;
